ISO,scenario,d
JPN,45,20747.0
JOR,45,329.0
KAZ,45,1397.0
KEN,45,1452.0
PRK,45,428.0
KOR,45,6694.0
KWT,45,666.0
KGZ,45,69.0
LAO,45,214.0
LVA,45,322.0
LBN,45,267.0
LSO,45,20.0
LBR,45,92.0
LBY,45,209.0
LTU,45,613.0
LUX,45,118.0
MDG,45,639.0
MWI,45,429.0
MYS,45,4091.0
MDV,45,11.0
MLI,45,221.0
MLT,45,94.0
MRT,45,34.0
MUS,45,151.0
MEX,45,3667.0
MNG,45,36.0
MNE,45,142.0
MAR,45,1153.0
MOZ,45,524.0
MMR,45,1015.0
NAM,45,64.0
NPL,45,313.0
NZL,45,1121.0
NIC,45,142.0
NER,45,309.0
NGA,45,4794.0
MKD,45,66.0
NOR,45,1136.0
OMN,45,715.0
PAK,45,5143.0
PAN,45,103.0
PNG,45,279.0
PRY,45,236.0
PER,45,1419.0
PHL,45,2442.0
POL,45,5667.0
PRT,45,2338.0
QAT,45,343.0
MDA,45,104.0
ROU,45,2798.0
RUS,45,4698.0
RWA,45,200.0
LCA,45,6.0
WSM,45,7.0
STP,45,2.0
SAU,45,1153.0
SEN,45,157.0
SRB,45,247.0
SLE,45,99.0
SGP,45,1253.0
SVK,45,1029.0
SVN,45,557.0
SLB,45,10.0
SOM,45,399.0
ZAF,45,1780.0
SSD,45,190.0
ESP,45,8910.0
LKA,45,359.0
SDN,45,970.0
SUR,45,21.0
SWE,45,1902.0
CHE,45,2027.0
SYR,45,685.0
TJK,45,79.0
TZA,45,840.0
THA,45,2168.0
NLD,45,3828.0
GMB,45,14.0
TLS,45,22.0
TGO,45,140.0
TTO,45,54.0
TUN,45,336.0
TUR,45,12805.0
TKM,45,102.0
UGA,45,1216.0
UKR,45,1195.0
ARE,45,1248.0
GBR,45,18477.0
URY,45,155.0
UZB,45,534.0
VUT,45,7.0
VEN,45,816.0
VNM,45,2218.0
YEM,45,833.0
ZMB,45,241.0
ZWE,45,253.0
USA,46,91740.0
AFG,46,718.0
ALB,46,79.0
DZA,46,1077.0
AGO,46,391.0
ARG,46,1255.0
ARM,46,55.0
AUS,46,6276.0
AUT,46,1702.0
AZE,46,290.0
BHS,46,52.0
BHR,46,227.0
BGD,46,1963.0
BRB,46,42.0
BLR,46,411.0
BEL,46,3664.0
BLZ,46,5.0
BEN,46,221.0
BTN,46,8.0
BOL,46,268.0
BIH,46,116.0
BWA,46,43.0
BRA,46,5538.0
BRN,46,89.0
BGR,46,974.0
BFA,46,234.0
BDI,46,300.0
CPV,46,18.0
KHM,46,310.0
CMR,46,596.0
CAN,46,7859.0
CAF,46,97.0
TCD,46,361.0
CHL,46,546.0
CHN,46,34912.0
COL,46,1427.0
COM,46,12.0
COD,46,1319.0
COG,46,223.0
CRI,46,206.0
CIV,46,537.0
HRV,46,750.0
CUB,46,380.0
CYP,46,229.0
CZE,46,2097.0
DNK,46,1492.0
DJI,46,27.0
DOM,46,266.0
ECU,46,783.0
EGY,46,3403.0
SLV,46,176.0
GNQ,46,30.0
ERI,46,74.0
EST,46,291.0
SWZ,46,12.0
ETH,46,3134.0
FJI,46,27.0
FIN,46,1102.0
FRA,46,14694.0
GUF,46,12.0
PYF,46,43.0
GAB,46,41.0
GEO,46,481.0
DEU,46,19150.0
GHA,46,544.0
GRC,46,2104.0
GUM,46,15.0
GTM,46,358.0
GIN,46,176.0
GNB,46,17.0
GUY,46,13.0
HTI,46,166.0
HND,46,315.0
HUN,46,1978.0
ISL,46,60.0
IND,46,21188.0
IDN,46,6171.0
IRN,46,3141.0
IRQ,46,1623.0
IRL,46,1082.0
ISR,46,2261.0
ITA,46,13366.0
JAM,46,90.0
JPN,46,22388.0
JOR,46,398.0
KAZ,46,1219.0
KEN,46,1921.0
PRK,46,527.0
KOR,46,6185.0
KWT,46,711.0
KGZ,46,81.0
LAO,46,190.0
LVA,46,337.0
LBN,46,323.0
LSO,46,12.0
LBR,46,76.0
LBY,46,218.0
LTU,46,641.0
LUX,46,119.0
MDG,46,622.0
MWI,46,331.0
MYS,46,4593.0
MDV,46,12.0
MLI,46,189.0
MLT,46,81.0
MRT,46,46.0
MUS,46,138.0
MEX,46,4341.0
MNG,46,26.0
MNE,46,131.0
MAR,46,1013.0
MOZ,46,540.0
MMR,46,1027.0
NAM,46,84.0
NPL,46,277.0
NZL,46,1131.0
NIC,46,186.0
NER,46,266.0
NGA,46,5636.0
MKD,46,32.0
NOR,46,1372.0
OMN,46,663.0
PAK,46,4579.0
PAN,46,132.0
PNG,46,266.0
PRY,46,216.0
PER,46,1217.0
PHL,46,2567.0
POL,46,6626.0
PRT,46,2115.0
QAT,46,333.0
MDA,46,109.0
ROU,46,3005.0
RUS,46,4059.0
RWA,46,217.0
LCA,46,7.0
WSM,46,7.0
STP,46,1.0
SAU,46,1033.0
SEN,46,263.0
SRB,46,392.0
SLE,46,80.0
SGP,46,1313.0
SVK,46,1180.0
SVN,46,508.0
SLB,46,9.0
SOM,46,451.0
ZAF,46,1570.0
SSD,46,155.0
ESP,46,8305.0
LKA,46,480.0
SDN,46,1097.0
SUR,46,21.0
SWE,46,1713.0
CHE,46,1643.0
SYR,46,679.0
TJK,46,81.0
TZA,46,789.0
THA,46,2028.0
NLD,46,3894.0
GMB,46,22.0
TLS,46,21.0
TGO,46,124.0
TTO,46,54.0
TUN,46,430.0
TUR,46,16396.0
TKM,46,80.0
UGA,46,986.0
UKR,46,1342.0
ARE,46,1127.0
GBR,46,17927.0
URY,46,189.0
UZB,46,525.0
VUT,46,6.0
VEN,46,609.0
VNM,46,2230.0
YEM,46,662.0
ZMB,46,268.0
ZWE,46,459.0
USA,47,97593.0
AFG,47,529.0
ALB,47,69.0
DZA,47,1052.0
AGO,47,453.0
ARG,47,1343.0
ARM,47,73.0
AUS,47,6961.0
AUT,47,1331.0
AZE,47,202.0
BHS,47,55.0
BHR,47,245.0
BGD,47,1903.0
BRB,47,40.0
BLR,47,321.0
BEL,47,3111.0
BLZ,47,7.0
BEN,47,234.0
BTN,47,10.0
BOL,47,256.0
BIH,47,95.0
BWA,47,50.0
BRA,47,4255.0
BRN,47,77.0
BGR,47,1048.0
BFA,47,257.0
BDI,47,216.0
CPV,47,18.0
KHM,47,377.0
CMR,47,564.0
CAN,47,9853.0
CAF,47,52.0
TCD,47,219.0
CHL,47,552.0
CHN,47,30948.0
COL,47,1926.0
COM,47,12.0
COD,47,1285.0
COG,47,206.0
CRI,47,205.0
CIV,47,504.0
HRV,47,705.0
CUB,47,410.0
CYP,47,227.0
CZE,47,2050.0
DNK,47,1421.0
DJI,47,23.0
DOM,47,265.0
ECU,47,816.0
EGY,47,3415.0
SLV,47,168.0
GNQ,47,24.0
ERI,47,108.0
EST,47,316.0
SWZ,47,14.0
ETH,47,3653.0
FJI,47,30.0
FIN,47,1134.0
FRA,47,16834.0
GUF,47,12.0
PYF,47,40.0
GAB,47,29.0
GEO,47,465.0
DEU,47,16444.0
GHA,47,458.0
GRC,47,2514.0
GUM,47,17.0
GTM,47,306.0
GIN,47,147.0
GNB,47,21.0
GUY,47,16.0
HTI,47,187.0
HND,47,387.0
HUN,47,1915.0
ISL,47,60.0
IND,47,25838.0
IDN,47,7300.0
IRN,47,2598.0
IRQ,47,1472.0
IRL,47,1135.0
ISR,47,2401.0
ITA,47,14008.0
JAM,47,75.0
JPN,47,19132.0
JOR,47,339.0
KAZ,47,1644.0
KEN,47,1256.0
PRK,47,489.0
KOR,47,7220.0
KWT,47,644.0
KGZ,47,68.0
LAO,47,207.0
LVA,47,356.0
LBN,47,333.0
LSO,47,18.0
LBR,47,83.0
LBY,47,236.0
LTU,47,620.0
LUX,47,136.0
MDG,47,489.0
MWI,47,356.0
MYS,47,4311.0
MDV,47,12.0
MLI,47,199.0
MLT,47,93.0
MRT,47,52.0
MUS,47,165.0
MEX,47,2908.0
MNG,47,32.0
MNE,47,139.0
MAR,47,794.0
MOZ,47,633.0
MMR,47,914.0
NAM,47,77.0
NPL,47,361.0
NZL,47,1094.0
NIC,47,181.0
NER,47,237.0
NGA,47,5155.0
MKD,47,63.0
NOR,47,1315.0
OMN,47,759.0
PAK,47,5822.0
PAN,47,124.0
PNG,47,249.0
PRY,47,192.0
PER,47,1661.0
PHL,47,3306.0
POL,47,5841.0
PRT,47,2054.0
QAT,47,385.0
MDA,47,90.0
ROU,47,2646.0
RUS,47,5541.0
RWA,47,223.0
LCA,47,6.0
WSM,47,6.0
STP,47,1.0
SAU,47,847.0
SEN,47,161.0
SRB,47,357.0
SLE,47,95.0
SGP,47,1123.0
SVK,47,915.0
SVN,47,487.0
SLB,47,12.0
SOM,47,379.0
ZAF,47,1456.0
SSD,47,170.0
ESP,47,10476.0
LKA,47,601.0
SDN,47,1196.0
SUR,47,20.0
SWE,47,1919.0
CHE,47,1864.0
SYR,47,715.0
TJK,47,115.0
TZA,47,614.0
THA,47,2175.0
NLD,47,3589.0
GMB,47,24.0
TLS,47,24.0
TGO,47,130.0
TTO,47,56.0
TUN,47,339.0
TUR,47,13940.0
TKM,47,86.0
UGA,47,1257.0
UKR,47,1265.0
ARE,47,1280.0
GBR,47,16277.0
URY,47,105.0
UZB,47,385.0
VUT,47,6.0
VEN,47,958.0
VNM,47,2494.0
YEM,47,699.0
ZMB,47,293.0
ZWE,47,408.0
USA,48,102642.0
AFG,48,541.0
ALB,48,62.0
DZA,48,1142.0
AGO,48,507.0
ARG,48,1397.0
ARM,48,66.0
AUS,48,6066.0
AUT,48,1496.0
AZE,48,206.0
BHS,48,51.0
BHR,48,245.0
BGD,48,1980.0
BRB,48,45.0
BLR,48,343.0
BEL,48,3433.0
BLZ,48,5.0
BEN,48,237.0
BTN,48,7.0
BOL,48,225.0
BIH,48,88.0
BWA,48,41.0
BRA,48,5064.0
BRN,48,84.0
BGR,48,913.0
BFA,48,271.0
BDI,48,292.0
CPV,48,19.0
KHM,48,444.0
CMR,48,620.0
CAN,48,9349.0
CAF,48,70.0
TCD,48,318.0
CHL,48,665.0
CHN,48,35122.0
COL,48,1715.0
COM,48,14.0
COD,48,999.0
COG,48,201.0
CRI,48,233.0
CIV,48,486.0
HRV,48,713.0
CUB,48,367.0
CYP,48,283.0
CZE,48,1634.0
DNK,48,1391.0
DJI,48,18.0
DOM,48,268.0
ECU,48,640.0
EGY,48,4005.0
SLV,48,185.0
GNQ,48,25.0
ERI,48,70.0
EST,48,287.0
SWZ,48,13.0
ETH,48,3115.0
FJI,48,23.0
FIN,48,1052.0
FRA,48,15270.0
GUF,48,12.0
PYF,48,45.0
GAB,48,38.0
GEO,48,502.0
DEU,48,15222.0
GHA,48,679.0
GRC,48,2062.0
GUM,48,15.0
GTM,48,315.0
GIN,48,203.0
GNB,48,21.0
GUY,48,13.0
HTI,48,215.0
HND,48,363.0
HUN,48,1949.0
ISL,48,56.0
IND,48,22922.0
IDN,48,7540.0
IRN,48,2603.0
IRQ,48,1804.0
IRL,48,1110.0
ISR,48,2511.0
ITA,48,15628.0
JAM,48,94.0
JPN,48,22791.0
JOR,48,407.0
KAZ,48,1503.0
KEN,48,1226.0
PRK,48,305.0
KOR,48,7203.0
KWT,48,650.0
KGZ,48,82.0
LAO,48,153.0
LVA,48,383.0
LBN,48,314.0
LSO,48,20.0
LBR,48,74.0
LBY,48,150.0
LTU,48,649.0
LUX,48,124.0
MDG,48,721.0
MWI,48,371.0
MYS,48,3939.0
MDV,48,13.0
MLI,48,209.0
MLT,48,87.0
MRT,48,54.0
MUS,48,153.0
MEX,48,3167.0
MNG,48,28.0
MNE,48,135.0
MAR,48,1084.0
MOZ,48,462.0
MMR,48,934.0
NAM,48,64.0
NPL,48,277.0
NZL,48,1136.0
NIC,48,200.0
NER,48,218.0
NGA,48,3189.0
MKD,48,49.0
NOR,48,1332.0
OMN,48,701.0
PAK,48,4607.0
PAN,48,100.0
PNG,48,248.0
PRY,48,208.0
PER,48,1350.0
PHL,48,3610.0
POL,48,5298.0
PRT,48,1664.0
QAT,48,348.0
MDA,48,132.0
ROU,48,2488.0
RUS,48,3919.0
RWA,48,266.0
LCA,48,7.0
WSM,48,5.0
STP,48,1.0
SAU,48,1179.0
SEN,48,218.0
SRB,48,388.0
SLE,48,80.0
SGP,48,1262.0
SVK,48,1072.0
SVN,48,543.0
SLB,48,12.0
SOM,48,463.0
ZAF,48,1281.0
SSD,48,168.0
ESP,48,9213.0
LKA,48,506.0
SDN,48,1238.0
SUR,48,21.0
SWE,48,1970.0
CHE,48,1669.0
SYR,48,766.0
TJK,48,92.0
TZA,48,737.0
THA,48,2224.0
NLD,48,3427.0
GMB,48,22.0
TLS,48,27.0
TGO,48,143.0
TTO,48,55.0
TUN,48,399.0
TUR,48,13311.0
TKM,48,65.0
UGA,48,1134.0
UKR,48,1297.0
ARE,48,1256.0
GBR,48,17975.0
URY,48,177.0
UZB,48,544.0
VUT,48,5.0
VEN,48,851.0
VNM,48,2128.0
YEM,48,753.0
ZMB,48,304.0
ZWE,48,460.0
USA,49,95798.0
AFG,49,596.0
ALB,49,69.0
DZA,49,1139.0
AGO,49,538.0
ARG,49,1335.0
ARM,49,75.0
AUS,49,7351.0
AUT,49,1780.0
AZE,49,261.0
BHS,49,55.0
BHR,49,233.0
BGD,49,2118.0
BRB,49,40.0
BLR,49,403.0
BEL,49,3381.0
BLZ,49,7.0
BEN,49,179.0
BTN,49,6.0
BOL,49,321.0
BIH,49,101.0
BWA,49,27.0
BRA,49,4020.0
BRN,49,79.0
BGR,49,912.0
BFA,49,256.0
BDI,49,191.0
CPV,49,19.0
KHM,49,276.0
CMR,49,532.0
CAN,49,8563.0
CAF,49,100.0
TCD,49,324.0
CHL,49,584.0
CHN,49,30779.0
COL,49,1894.0
COM,49,8.0
COD,49,1097.0
COG,49,226.0
CRI,49,189.0
CIV,49,497.0
HRV,49,715.0
CUB,49,358.0
CYP,49,285.0
CZE,49,2283.0
DNK,49,1372.0
DJI,49,20.0
DOM,49,306.0
ECU,49,707.0
EGY,49,2805.0
SLV,49,170.0
GNQ,49,28.0
ERI,49,72.0
EST,49,285.0
SWZ,49,15.0
ETH,49,2897.0
FJI,49,26.0
FIN,49,1153.0
FRA,49,15784.0
GUF,49,9.0
PYF,49,50.0
GAB,49,40.0
GEO,49,442.0
DEU,49,18814.0
GHA,49,659.0
GRC,49,2046.0
GUM,49,18.0
GTM,49,448.0
GIN,49,201.0
GNB,49,19.0
GUY,49,18.0
HTI,49,169.0
HND,49,292.0
HUN,49,2043.0
ISL,49,65.0
IND,49,24651.0
IDN,49,7658.0
IRN,49,1397.0
IRQ,49,1507.0
IRL,49,967.0
ISR,49,2427.0
ITA,49,15034.0
JAM,49,78.0
JPN,49,23633.0
JOR,49,359.0
KAZ,49,1505.0
KEN,49,1373.0
PRK,49,462.0
KOR,49,5819.0
KWT,49,600.0
KGZ,49,94.0
LAO,49,250.0
LVA,49,393.0
LBN,49,327.0
LSO,49,18.0
LBR,49,68.0
LBY,49,189.0
LTU,49,541.0
LUX,49,111.0
MDG,49,644.0
MWI,49,429.0
MYS,49,4231.0
MDV,49,13.0
MLI,49,182.0
MLT,49,92.0
MRT,49,61.0
MUS,49,142.0
MEX,49,3792.0
MNG,49,38.0
MNE,49,144.0
MAR,49,949.0
MOZ,49,669.0
MMR,49,1120.0
NAM,49,46.0
NPL,49,339.0
NZL,49,975.0
NIC,49,132.0
NER,49,298.0
NGA,49,4214.0
MKD,49,55.0
NOR,49,1406.0
OMN,49,784.0
PAK,49,5885.0
PAN,49,113.0
PNG,49,244.0
PRY,49,227.0
PER,49,959.0
PHL,49,2837.0
POL,49,5879.0
PRT,49,2176.0
QAT,49,303.0
MDA,49,127.0
ROU,49,2862.0
RUS,49,4659.0
RWA,49,225.0
LCA,49,7.0
WSM,49,7.0
STP,49,2.0
SAU,49,1251.0
SEN,49,172.0
SRB,49,388.0
SLE,49,81.0
SGP,49,1257.0
SVK,49,1068.0
SVN,49,500.0
SLB,49,12.0
SOM,49,412.0
ZAF,49,1833.0
SSD,49,163.0
ESP,49,9197.0
LKA,49,344.0
SDN,49,949.0
SUR,49,16.0
SWE,49,2040.0
CHE,49,1696.0
SYR,49,804.0
TJK,49,90.0
TZA,49,763.0
THA,49,2341.0
NLD,49,3984.0
GMB,49,17.0
TLS,49,25.0
TGO,49,155.0
TTO,49,51.0
TUN,49,342.0
TUR,49,14708.0
TKM,49,70.0
UGA,49,1115.0
UKR,49,1625.0
ARE,49,1276.0
GBR,49,16457.0
URY,49,122.0
UZB,49,599.0
VUT,49,5.0
VEN,49,791.0
VNM,49,2329.0
YEM,49,672.0
ZMB,49,270.0
ZWE,49,314.0
