ISO,quality,scenario,xi_qp
MDG,3.0,39,1
MRT,1.0,39,1
MRT,2.0,39,1
MRT,3.0,39,1
MAR,1.0,39,1
MAR,2.0,39,1
MAR,3.0,39,1
NGA,1.0,39,1
NGA,2.0,39,0
NGA,3.0,39,1
ZAF,1.0,39,1
ZAF,2.0,39,1
ZAF,3.0,39,0
SDN,1.0,39,1
SDN,2.0,39,1
SDN,3.0,39,1
TUN,1.0,39,1
TUN,2.0,39,1
TUN,3.0,39,1
ZWE,1.0,39,1
ZWE,2.0,39,1
ZWE,3.0,39,1
CHN,1.0,39,1
CHN,2.0,39,1
CHN,3.0,39,1
IND,1.0,39,1
IND,2.0,39,1
IND,3.0,39,1
IDN,1.0,39,1
IDN,2.0,39,1
IDN,3.0,39,1
JPN,1.0,39,1
JPN,2.0,39,1
JPN,3.0,39,1
KOR,1.0,39,1
KOR,2.0,39,1
KOR,3.0,39,1
MYS,1.0,39,1
MYS,2.0,39,1
MYS,3.0,39,1
MMR,1.0,39,1
MMR,2.0,39,1
MMR,3.0,39,1
PAK,1.0,39,1
PAK,2.0,39,1
PAK,3.0,39,1
PHL,1.0,39,1
PHL,2.0,39,1
PHL,3.0,39,1
LKA,1.0,39,1
LKA,2.0,39,1
LKA,3.0,39,1
THA,1.0,39,0
THA,2.0,39,1
THA,3.0,39,1
VNM,1.0,39,1
VNM,2.0,39,1
VNM,3.0,39,1
AUT,1.0,39,1
AUT,2.0,39,1
AUT,3.0,39,1
BEL,1.0,39,1
BEL,2.0,39,1
BEL,3.0,39,1
FRA,1.0,39,1
FRA,2.0,39,1
FRA,3.0,39,1
DEU,1.0,39,0
DEU,2.0,39,1
DEU,3.0,39,1
GRC,1.0,39,1
GRC,2.0,39,1
GRC,3.0,39,1
IRL,1.0,39,1
IRL,2.0,39,1
IRL,3.0,39,1
ITA,1.0,39,1
ITA,2.0,39,1
ITA,3.0,39,1
PRT,1.0,39,1
PRT,2.0,39,1
PRT,3.0,39,1
RUS,1.0,39,1
RUS,2.0,39,1
RUS,3.0,39,1
ESP,1.0,39,1
ESP,2.0,39,1
ESP,3.0,39,1
CHE,1.0,39,1
CHE,2.0,39,1
CHE,3.0,39,1
NLD,1.0,39,1
NLD,2.0,39,1
NLD,3.0,39,1
GBR,1.0,39,1
GBR,2.0,39,1
GBR,3.0,39,1
USA,1.0,39,1
USA,2.0,39,1
USA,3.0,39,1
CAN,1.0,39,1
CAN,2.0,39,1
CAN,3.0,39,1
CRI,1.0,39,1
CRI,2.0,39,1
CRI,3.0,39,1
DOM,1.0,39,1
DOM,2.0,39,1
DOM,3.0,39,1
SLV,1.0,39,1
SLV,2.0,39,1
SLV,3.0,39,1
GTM,1.0,39,1
GTM,2.0,39,1
GTM,3.0,39,1
HND,1.0,39,1
HND,2.0,39,1
HND,3.0,39,1
MEX,1.0,39,1
MEX,2.0,39,1
MEX,3.0,39,1
NIC,1.0,39,1
NIC,2.0,39,1
NIC,3.0,39,1
PAN,1.0,39,1
PAN,2.0,39,1
PAN,3.0,39,1
AUS,1.0,39,1
AUS,2.0,39,1
AUS,3.0,39,1
NZL,1.0,39,1
NZL,2.0,39,1
NZL,3.0,39,1
PNG,1.0,39,1
PNG,2.0,39,1
PNG,3.0,39,1
ARG,1.0,39,1
ARG,2.0,39,1
ARG,3.0,39,1
BOL,1.0,39,1
BOL,2.0,39,1
BOL,3.0,39,1
BRA,1.0,39,1
BRA,2.0,39,0
BRA,3.0,39,1
CHL,1.0,39,1
CHL,2.0,39,1
CHL,3.0,39,1
COL,1.0,39,1
COL,2.0,39,1
COL,3.0,39,1
ECU,1.0,39,1
ECU,2.0,39,1
ECU,3.0,39,1
PRY,1.0,39,1
PRY,2.0,39,1
PRY,3.0,39,1
PER,1.0,39,1
PER,2.0,39,1
PER,3.0,39,1
URY,1.0,39,1
URY,2.0,39,1
URY,3.0,39,1
DZA,1.0,40,1
DZA,2.0,40,1
DZA,3.0,40,1
AGO,1.0,40,1
AGO,2.0,40,1
AGO,3.0,40,1
EGY,1.0,40,1
EGY,2.0,40,1
EGY,3.0,40,1
GHA,1.0,40,1
GHA,2.0,40,1
GHA,3.0,40,1
KEN,1.0,40,1
KEN,2.0,40,1
KEN,3.0,40,1
MDG,1.0,40,0
MDG,2.0,40,1
MDG,3.0,40,1
MRT,1.0,40,1
MRT,2.0,40,1
MRT,3.0,40,1
MAR,1.0,40,1
MAR,2.0,40,1
MAR,3.0,40,1
NGA,1.0,40,1
NGA,2.0,40,1
NGA,3.0,40,1
ZAF,1.0,40,1
ZAF,2.0,40,1
ZAF,3.0,40,1
SDN,1.0,40,0
SDN,2.0,40,1
SDN,3.0,40,1
TUN,1.0,40,1
TUN,2.0,40,1
TUN,3.0,40,1
ZWE,1.0,40,1
ZWE,2.0,40,1
ZWE,3.0,40,1
CHN,1.0,40,1
CHN,2.0,40,1
CHN,3.0,40,1
IND,1.0,40,1
IND,2.0,40,1
IND,3.0,40,1
IDN,1.0,40,1
IDN,2.0,40,1
IDN,3.0,40,1
JPN,1.0,40,1
JPN,2.0,40,1
JPN,3.0,40,1
KOR,1.0,40,1
KOR,2.0,40,1
KOR,3.0,40,1
MYS,1.0,40,1
MYS,2.0,40,1
MYS,3.0,40,1
MMR,1.0,40,1
MMR,2.0,40,1
MMR,3.0,40,1
PAK,1.0,40,1
PAK,2.0,40,1
PAK,3.0,40,1
PHL,1.0,40,1
PHL,2.0,40,1
PHL,3.0,40,1
LKA,1.0,40,1
LKA,2.0,40,1
LKA,3.0,40,1
THA,1.0,40,1
THA,2.0,40,1
THA,3.0,40,1
VNM,1.0,40,1
VNM,2.0,40,1
VNM,3.0,40,1
AUT,1.0,40,1
AUT,2.0,40,1
AUT,3.0,40,1
BEL,1.0,40,1
BEL,2.0,40,1
BEL,3.0,40,1
FRA,1.0,40,1
FRA,2.0,40,1
FRA,3.0,40,1
DEU,1.0,40,1
DEU,2.0,40,1
DEU,3.0,40,1
GRC,1.0,40,1
GRC,2.0,40,1
GRC,3.0,40,1
IRL,1.0,40,1
IRL,2.0,40,1
IRL,3.0,40,1
ITA,1.0,40,1
ITA,2.0,40,1
ITA,3.0,40,1
PRT,1.0,40,1
PRT,2.0,40,1
PRT,3.0,40,1
RUS,1.0,40,1
RUS,2.0,40,1
RUS,3.0,40,1
ESP,1.0,40,1
ESP,2.0,40,1
ESP,3.0,40,1
CHE,1.0,40,1
CHE,2.0,40,1
CHE,3.0,40,1
NLD,1.0,40,1
NLD,2.0,40,1
NLD,3.0,40,1
GBR,1.0,40,1
GBR,2.0,40,1
GBR,3.0,40,1
USA,1.0,40,1
USA,2.0,40,1
USA,3.0,40,1
CAN,1.0,40,1
CAN,2.0,40,1
CAN,3.0,40,1
CRI,1.0,40,1
CRI,2.0,40,1
CRI,3.0,40,1
DOM,1.0,40,1
DOM,2.0,40,1
DOM,3.0,40,1
SLV,1.0,40,1
SLV,2.0,40,1
SLV,3.0,40,1
GTM,1.0,40,0
GTM,2.0,40,1
GTM,3.0,40,1
HND,1.0,40,1
HND,2.0,40,1
HND,3.0,40,1
MEX,1.0,40,1
MEX,2.0,40,1
MEX,3.0,40,1
NIC,1.0,40,1
NIC,2.0,40,0
NIC,3.0,40,1
PAN,1.0,40,1
PAN,2.0,40,1
PAN,3.0,40,1
AUS,1.0,40,1
AUS,2.0,40,1
AUS,3.0,40,1
NZL,1.0,40,1
NZL,2.0,40,1
NZL,3.0,40,1
PNG,1.0,40,1
PNG,2.0,40,1
PNG,3.0,40,1
ARG,1.0,40,1
ARG,2.0,40,1
ARG,3.0,40,1
BOL,1.0,40,1
BOL,2.0,40,1
BOL,3.0,40,1
BRA,1.0,40,1
BRA,2.0,40,1
BRA,3.0,40,1
CHL,1.0,40,1
CHL,2.0,40,1
CHL,3.0,40,1
COL,1.0,40,1
COL,2.0,40,1
COL,3.0,40,1
ECU,1.0,40,1
ECU,2.0,40,1
ECU,3.0,40,1
PRY,1.0,40,1
PRY,2.0,40,1
PRY,3.0,40,1
PER,1.0,40,1
PER,2.0,40,1
PER,3.0,40,1
URY,1.0,40,1
URY,2.0,40,1
URY,3.0,40,1
DZA,1.0,41,1
DZA,2.0,41,1
DZA,3.0,41,1
AGO,1.0,41,1
AGO,2.0,41,1
AGO,3.0,41,1
EGY,1.0,41,1
EGY,2.0,41,0
EGY,3.0,41,1
GHA,1.0,41,1
GHA,2.0,41,1
GHA,3.0,41,1
KEN,1.0,41,0
KEN,2.0,41,1
KEN,3.0,41,1
MDG,1.0,41,1
MDG,2.0,41,1
MDG,3.0,41,1
MRT,1.0,41,1
MRT,2.0,41,1
MRT,3.0,41,1
MAR,1.0,41,1
MAR,2.0,41,1
MAR,3.0,41,1
NGA,1.0,41,1
NGA,2.0,41,1
NGA,3.0,41,1
ZAF,1.0,41,1
ZAF,2.0,41,1
ZAF,3.0,41,1
SDN,1.0,41,1
SDN,2.0,41,1
SDN,3.0,41,1
TUN,1.0,41,1
TUN,2.0,41,1
TUN,3.0,41,1
ZWE,1.0,41,1
ZWE,2.0,41,1
ZWE,3.0,41,1
CHN,1.0,41,1
CHN,2.0,41,1
CHN,3.0,41,1
IND,1.0,41,1
IND,2.0,41,1
IND,3.0,41,1
IDN,1.0,41,1
IDN,2.0,41,1
IDN,3.0,41,1
JPN,1.0,41,1
JPN,2.0,41,1
JPN,3.0,41,1
KOR,1.0,41,1
KOR,2.0,41,1
KOR,3.0,41,1
MYS,1.0,41,1
MYS,2.0,41,1
MYS,3.0,41,1
MMR,1.0,41,1
MMR,2.0,41,1
MMR,3.0,41,1
PAK,1.0,41,1
PAK,2.0,41,1
PAK,3.0,41,1
PHL,1.0,41,1
PHL,2.0,41,1
PHL,3.0,41,1
LKA,1.0,41,1
LKA,2.0,41,1
LKA,3.0,41,1
THA,1.0,41,1
THA,2.0,41,1
THA,3.0,41,1
VNM,1.0,41,1
VNM,2.0,41,1
VNM,3.0,41,1
AUT,1.0,41,1
AUT,2.0,41,1
AUT,3.0,41,1
BEL,1.0,41,1
BEL,2.0,41,1
BEL,3.0,41,1
FRA,1.0,41,1
FRA,2.0,41,1
FRA,3.0,41,1
DEU,1.0,41,1
DEU,2.0,41,1
DEU,3.0,41,1
GRC,1.0,41,1
GRC,2.0,41,1
GRC,3.0,41,1
IRL,1.0,41,1
IRL,2.0,41,1
IRL,3.0,41,1
ITA,1.0,41,1
ITA,2.0,41,1
ITA,3.0,41,1
PRT,1.0,41,1
PRT,2.0,41,1
PRT,3.0,41,1
RUS,1.0,41,1
RUS,2.0,41,1
RUS,3.0,41,1
ESP,1.0,41,1
ESP,2.0,41,1
ESP,3.0,41,1
CHE,1.0,41,1
CHE,2.0,41,1
CHE,3.0,41,1
NLD,1.0,41,1
NLD,2.0,41,1
NLD,3.0,41,1
GBR,1.0,41,1
GBR,2.0,41,1
GBR,3.0,41,1
USA,1.0,41,1
USA,2.0,41,1
USA,3.0,41,1
CAN,1.0,41,1
CAN,2.0,41,1
CAN,3.0,41,1
CRI,1.0,41,1
CRI,2.0,41,1
CRI,3.0,41,1
DOM,1.0,41,1
DOM,2.0,41,1
DOM,3.0,41,1
SLV,1.0,41,1
SLV,2.0,41,1
SLV,3.0,41,1
GTM,1.0,41,0
GTM,2.0,41,1
GTM,3.0,41,1
HND,1.0,41,0
HND,2.0,41,1
HND,3.0,41,1
MEX,1.0,41,1
MEX,2.0,41,1
MEX,3.0,41,1
NIC,1.0,41,1
NIC,2.0,41,1
NIC,3.0,41,1
PAN,1.0,41,1
PAN,2.0,41,1
PAN,3.0,41,1
AUS,1.0,41,1
AUS,2.0,41,1
AUS,3.0,41,1
NZL,1.0,41,1
NZL,2.0,41,1
NZL,3.0,41,1
PNG,1.0,41,0
PNG,2.0,41,1
PNG,3.0,41,1
ARG,1.0,41,1
ARG,2.0,41,1
ARG,3.0,41,1
BOL,1.0,41,1
BOL,2.0,41,1
BOL,3.0,41,1
BRA,1.0,41,1
BRA,2.0,41,1
BRA,3.0,41,1
CHL,1.0,41,1
CHL,2.0,41,1
CHL,3.0,41,1
COL,1.0,41,1
COL,2.0,41,1
COL,3.0,41,0
ECU,1.0,41,1
ECU,2.0,41,1
ECU,3.0,41,1
PRY,1.0,41,1
PRY,2.0,41,1
PRY,3.0,41,1
PER,1.0,41,1
PER,2.0,41,0
PER,3.0,41,1
URY,1.0,41,1
URY,2.0,41,1
URY,3.0,41,1
DZA,1.0,42,1
DZA,2.0,42,1
DZA,3.0,42,1
AGO,1.0,42,1
AGO,2.0,42,1
AGO,3.0,42,1
EGY,1.0,42,1
EGY,2.0,42,1
EGY,3.0,42,1
GHA,1.0,42,1
GHA,2.0,42,0
GHA,3.0,42,1
KEN,1.0,42,1
KEN,2.0,42,1
KEN,3.0,42,1
MDG,1.0,42,1
MDG,2.0,42,1
MDG,3.0,42,1
MRT,1.0,42,1
MRT,2.0,42,1
MRT,3.0,42,1
MAR,1.0,42,1
MAR,2.0,42,1
MAR,3.0,42,1
NGA,1.0,42,1
NGA,2.0,42,1
NGA,3.0,42,1
ZAF,1.0,42,1
ZAF,2.0,42,1
ZAF,3.0,42,1
SDN,1.0,42,1
SDN,2.0,42,1
SDN,3.0,42,1
TUN,1.0,42,1
TUN,2.0,42,1
TUN,3.0,42,1
ZWE,1.0,42,1
ZWE,2.0,42,1
ZWE,3.0,42,1
CHN,1.0,42,1
CHN,2.0,42,1
CHN,3.0,42,1
IND,1.0,42,1
IND,2.0,42,1
IND,3.0,42,1
IDN,1.0,42,1
IDN,2.0,42,1
IDN,3.0,42,1
JPN,1.0,42,1
JPN,2.0,42,1
JPN,3.0,42,1
KOR,1.0,42,1
KOR,2.0,42,1
KOR,3.0,42,1
MYS,1.0,42,1
MYS,2.0,42,1
MYS,3.0,42,1
MMR,1.0,42,1
MMR,2.0,42,1
MMR,3.0,42,1
PAK,1.0,42,1
PAK,2.0,42,1
PAK,3.0,42,1
PHL,1.0,42,1
PHL,2.0,42,1
PHL,3.0,42,1
LKA,1.0,42,1
LKA,2.0,42,0
LKA,3.0,42,1
THA,1.0,42,1
THA,2.0,42,1
THA,3.0,42,1
VNM,1.0,42,1
VNM,2.0,42,1
VNM,3.0,42,1
AUT,1.0,42,1
AUT,2.0,42,1
AUT,3.0,42,1
BEL,1.0,42,1
BEL,2.0,42,1
BEL,3.0,42,1
FRA,1.0,42,1
FRA,2.0,42,1
FRA,3.0,42,1
DEU,1.0,42,1
DEU,2.0,42,1
DEU,3.0,42,1
GRC,1.0,42,1
GRC,2.0,42,1
GRC,3.0,42,1
IRL,1.0,42,1
IRL,2.0,42,1
IRL,3.0,42,1
ITA,1.0,42,1
ITA,2.0,42,1
ITA,3.0,42,1
PRT,1.0,42,1
PRT,2.0,42,1
PRT,3.0,42,1
RUS,1.0,42,1
RUS,2.0,42,1
RUS,3.0,42,1
ESP,1.0,42,1
ESP,2.0,42,1
ESP,3.0,42,1
CHE,1.0,42,1
CHE,2.0,42,1
CHE,3.0,42,1
NLD,1.0,42,1
NLD,2.0,42,1
NLD,3.0,42,1
GBR,1.0,42,0
GBR,2.0,42,1
GBR,3.0,42,1
USA,1.0,42,1
USA,2.0,42,1
USA,3.0,42,1
CAN,1.0,42,0
CAN,2.0,42,1
CAN,3.0,42,1
CRI,1.0,42,0
CRI,2.0,42,1
CRI,3.0,42,1
DOM,1.0,42,1
DOM,2.0,42,1
DOM,3.0,42,1
SLV,1.0,42,1
SLV,2.0,42,1
SLV,3.0,42,1
GTM,1.0,42,1
GTM,2.0,42,1
GTM,3.0,42,1
HND,1.0,42,1
HND,2.0,42,1
HND,3.0,42,1
MEX,1.0,42,1
MEX,2.0,42,1
MEX,3.0,42,1
NIC,1.0,42,1
NIC,2.0,42,1
NIC,3.0,42,1
PAN,1.0,42,1
PAN,2.0,42,1
PAN,3.0,42,1
AUS,1.0,42,1
AUS,2.0,42,1
AUS,3.0,42,1
NZL,1.0,42,1
NZL,2.0,42,1
NZL,3.0,42,1
PNG,1.0,42,1
PNG,2.0,42,1
PNG,3.0,42,1
ARG,1.0,42,1
ARG,2.0,42,1
ARG,3.0,42,1
BOL,1.0,42,1
BOL,2.0,42,1
BOL,3.0,42,1
BRA,1.0,42,1
BRA,2.0,42,1
BRA,3.0,42,1
CHL,1.0,42,1
CHL,2.0,42,1
CHL,3.0,42,1
COL,1.0,42,1
COL,2.0,42,1
COL,3.0,42,1
ECU,1.0,42,1
ECU,2.0,42,1
ECU,3.0,42,1
PRY,1.0,42,1
PRY,2.0,42,1
PRY,3.0,42,1
PER,1.0,42,1
PER,2.0,42,1
PER,3.0,42,1
URY,1.0,42,1
URY,2.0,42,1
URY,3.0,42,1
DZA,1.0,43,1
DZA,2.0,43,1
DZA,3.0,43,1
AGO,1.0,43,1
AGO,2.0,43,1
AGO,3.0,43,1
EGY,1.0,43,1
EGY,2.0,43,1
EGY,3.0,43,1
GHA,1.0,43,1
GHA,2.0,43,1
GHA,3.0,43,1
KEN,1.0,43,1
KEN,2.0,43,1
KEN,3.0,43,1
MDG,1.0,43,1
MDG,2.0,43,1
MDG,3.0,43,1
MRT,1.0,43,1
MRT,2.0,43,1
MRT,3.0,43,1
MAR,1.0,43,1
MAR,2.0,43,1
MAR,3.0,43,1
NGA,1.0,43,1
NGA,2.0,43,1
NGA,3.0,43,1
ZAF,1.0,43,1
ZAF,2.0,43,1
ZAF,3.0,43,1
SDN,1.0,43,1
SDN,2.0,43,1
SDN,3.0,43,1
TUN,1.0,43,1
TUN,2.0,43,1
TUN,3.0,43,1
ZWE,1.0,43,1
ZWE,2.0,43,1
ZWE,3.0,43,1
CHN,1.0,43,1
CHN,2.0,43,1
CHN,3.0,43,1
IND,1.0,43,1
IND,2.0,43,1
IND,3.0,43,1
IDN,1.0,43,0
IDN,2.0,43,1
IDN,3.0,43,1
JPN,1.0,43,1
JPN,2.0,43,1
JPN,3.0,43,1
KOR,1.0,43,1
KOR,2.0,43,1
KOR,3.0,43,1
MYS,1.0,43,1
MYS,2.0,43,1
MYS,3.0,43,1
MMR,1.0,43,1
MMR,2.0,43,1
MMR,3.0,43,1
PAK,1.0,43,1
PAK,2.0,43,1
PAK,3.0,43,1
PHL,1.0,43,1
PHL,2.0,43,1
PHL,3.0,43,1
LKA,1.0,43,1
LKA,2.0,43,1
LKA,3.0,43,1
THA,1.0,43,1
THA,2.0,43,1
THA,3.0,43,1
VNM,1.0,43,1
VNM,2.0,43,1
VNM,3.0,43,1
AUT,1.0,43,1
AUT,2.0,43,1
AUT,3.0,43,1
BEL,1.0,43,1
BEL,2.0,43,1
BEL,3.0,43,1
FRA,1.0,43,1
FRA,2.0,43,1
FRA,3.0,43,1
DEU,1.0,43,1
DEU,2.0,43,1
DEU,3.0,43,1
GRC,1.0,43,1
GRC,2.0,43,1
GRC,3.0,43,1
IRL,1.0,43,1
IRL,2.0,43,1
IRL,3.0,43,1
ITA,1.0,43,1
ITA,2.0,43,1
ITA,3.0,43,1
PRT,1.0,43,1
PRT,2.0,43,1
PRT,3.0,43,1
RUS,1.0,43,1
RUS,2.0,43,1
RUS,3.0,43,1
ESP,1.0,43,1
ESP,2.0,43,1
ESP,3.0,43,1
CHE,1.0,43,1
CHE,2.0,43,1
CHE,3.0,43,1
NLD,1.0,43,1
NLD,2.0,43,1
NLD,3.0,43,1
GBR,1.0,43,0
GBR,2.0,43,0
GBR,3.0,43,1
USA,1.0,43,1
USA,2.0,43,1
USA,3.0,43,1
CAN,1.0,43,1
CAN,2.0,43,1
CAN,3.0,43,1
CRI,1.0,43,1
CRI,2.0,43,1
CRI,3.0,43,1
DOM,1.0,43,1
DOM,2.0,43,1
DOM,3.0,43,1
SLV,1.0,43,1
SLV,2.0,43,1
SLV,3.0,43,1
GTM,1.0,43,1
GTM,2.0,43,1
GTM,3.0,43,1
HND,1.0,43,1
HND,2.0,43,1
HND,3.0,43,1
MEX,1.0,43,1
MEX,2.0,43,1
MEX,3.0,43,1
NIC,1.0,43,1
NIC,2.0,43,1
NIC,3.0,43,1
PAN,1.0,43,1
PAN,2.0,43,1
PAN,3.0,43,1
AUS,1.0,43,1
AUS,2.0,43,1
AUS,3.0,43,1
NZL,1.0,43,1
NZL,2.0,43,1
NZL,3.0,43,1
PNG,1.0,43,1
PNG,2.0,43,1
PNG,3.0,43,1
ARG,1.0,43,0
ARG,2.0,43,1
ARG,3.0,43,1
BOL,1.0,43,1
BOL,2.0,43,1
BOL,3.0,43,1
BRA,1.0,43,1
BRA,2.0,43,1
BRA,3.0,43,1
CHL,1.0,43,1
CHL,2.0,43,1
CHL,3.0,43,1
COL,1.0,43,1
COL,2.0,43,1
COL,3.0,43,1
ECU,1.0,43,1
ECU,2.0,43,1
ECU,3.0,43,1
PRY,1.0,43,1
PRY,2.0,43,1
PRY,3.0,43,1
PER,1.0,43,1
PER,2.0,43,1
PER,3.0,43,1
URY,1.0,43,1
URY,2.0,43,1
URY,3.0,43,1
DZA,1.0,44,1
DZA,2.0,44,1
DZA,3.0,44,1
AGO,1.0,44,1
AGO,2.0,44,1
AGO,3.0,44,1
EGY,1.0,44,1
EGY,2.0,44,1
EGY,3.0,44,1
GHA,1.0,44,1
GHA,2.0,44,1
GHA,3.0,44,0
KEN,1.0,44,1
KEN,2.0,44,1
KEN,3.0,44,1
MDG,1.0,44,1
MDG,2.0,44,1
MDG,3.0,44,1
MRT,1.0,44,1
MRT,2.0,44,1
MRT,3.0,44,1
MAR,1.0,44,1
MAR,2.0,44,1
MAR,3.0,44,1
NGA,1.0,44,1
NGA,2.0,44,1
NGA,3.0,44,1
ZAF,1.0,44,1
ZAF,2.0,44,1
ZAF,3.0,44,1
SDN,1.0,44,1
SDN,2.0,44,1
SDN,3.0,44,1
TUN,1.0,44,1
TUN,2.0,44,1
TUN,3.0,44,1
ZWE,1.0,44,1
ZWE,2.0,44,1
ZWE,3.0,44,1
CHN,1.0,44,1
CHN,2.0,44,1
CHN,3.0,44,1
IND,1.0,44,1
IND,2.0,44,1
IND,3.0,44,1
IDN,1.0,44,1
IDN,2.0,44,1
IDN,3.0,44,1
JPN,1.0,44,1
JPN,2.0,44,1
JPN,3.0,44,1
KOR,1.0,44,1
KOR,2.0,44,1
KOR,3.0,44,1
MYS,1.0,44,1
MYS,2.0,44,1
MYS,3.0,44,1
MMR,1.0,44,1
MMR,2.0,44,1
MMR,3.0,44,1
PAK,1.0,44,1
PAK,2.0,44,1
PAK,3.0,44,1
PHL,1.0,44,1
PHL,2.0,44,1
PHL,3.0,44,1
LKA,1.0,44,1
LKA,2.0,44,1
LKA,3.0,44,1
THA,1.0,44,1
THA,2.0,44,1
THA,3.0,44,1
VNM,1.0,44,1
VNM,2.0,44,1
VNM,3.0,44,1
AUT,1.0,44,1
AUT,2.0,44,1
AUT,3.0,44,1
BEL,1.0,44,1
BEL,2.0,44,1
BEL,3.0,44,1
FRA,1.0,44,1
FRA,2.0,44,1
FRA,3.0,44,1
DEU,1.0,44,1
DEU,2.0,44,1
DEU,3.0,44,1
GRC,1.0,44,1
GRC,2.0,44,1
GRC,3.0,44,1
IRL,1.0,44,1
IRL,2.0,44,1
IRL,3.0,44,1
ITA,1.0,44,1
ITA,2.0,44,1
ITA,3.0,44,1
PRT,1.0,44,1
PRT,2.0,44,1
PRT,3.0,44,1
RUS,1.0,44,1
RUS,2.0,44,1
RUS,3.0,44,1
ESP,1.0,44,1
ESP,2.0,44,1
ESP,3.0,44,1
CHE,1.0,44,1
CHE,2.0,44,1
CHE,3.0,44,1
NLD,1.0,44,1
NLD,2.0,44,1
NLD,3.0,44,1
GBR,1.0,44,1
GBR,2.0,44,1
GBR,3.0,44,1
USA,1.0,44,1
USA,2.0,44,1
USA,3.0,44,1
CAN,1.0,44,1
CAN,2.0,44,1
CAN,3.0,44,1
CRI,1.0,44,1
CRI,2.0,44,1
CRI,3.0,44,1
DOM,1.0,44,1
DOM,2.0,44,1
DOM,3.0,44,1
SLV,1.0,44,1
SLV,2.0,44,1
SLV,3.0,44,1
GTM,1.0,44,1
GTM,2.0,44,1
GTM,3.0,44,1
HND,1.0,44,1
HND,2.0,44,1
HND,3.0,44,1
MEX,1.0,44,1
MEX,2.0,44,1
MEX,3.0,44,1
NIC,1.0,44,1
NIC,2.0,44,1
NIC,3.0,44,1
PAN,1.0,44,1
PAN,2.0,44,1
PAN,3.0,44,1
AUS,1.0,44,1
AUS,2.0,44,1
AUS,3.0,44,1
NZL,1.0,44,1
NZL,2.0,44,1
NZL,3.0,44,1
PNG,1.0,44,1
PNG,2.0,44,1
PNG,3.0,44,1
ARG,1.0,44,1
ARG,2.0,44,1
ARG,3.0,44,1
BOL,1.0,44,1
BOL,2.0,44,1
BOL,3.0,44,1
BRA,1.0,44,1
BRA,2.0,44,1
BRA,3.0,44,1
CHL,1.0,44,1
CHL,2.0,44,1
CHL,3.0,44,1
COL,1.0,44,1
COL,2.0,44,1
COL,3.0,44,1
ECU,1.0,44,1
ECU,2.0,44,1
ECU,3.0,44,1
PRY,1.0,44,1
PRY,2.0,44,1
PRY,3.0,44,1
PER,1.0,44,1
PER,2.0,44,1
PER,3.0,44,1
URY,1.0,44,1
URY,2.0,44,1
URY,3.0,44,1
DZA,1.0,45,1
DZA,2.0,45,1
DZA,3.0,45,1
AGO,1.0,45,1
AGO,2.0,45,1
AGO,3.0,45,1
EGY,1.0,45,1
EGY,2.0,45,1
EGY,3.0,45,1
GHA,1.0,45,1
GHA,2.0,45,1
GHA,3.0,45,1
KEN,1.0,45,1
KEN,2.0,45,1
KEN,3.0,45,1
MDG,1.0,45,1
MDG,2.0,45,1
MDG,3.0,45,1
MRT,1.0,45,1
MRT,2.0,45,1
MRT,3.0,45,1
MAR,1.0,45,1
MAR,2.0,45,1
MAR,3.0,45,1
NGA,1.0,45,1
NGA,2.0,45,1
NGA,3.0,45,1
ZAF,1.0,45,1
ZAF,2.0,45,1
ZAF,3.0,45,1
SDN,1.0,45,1
SDN,2.0,45,1
SDN,3.0,45,1
TUN,1.0,45,1
TUN,2.0,45,1
TUN,3.0,45,1
ZWE,1.0,45,1
ZWE,2.0,45,1
ZWE,3.0,45,1
CHN,1.0,45,1
CHN,2.0,45,1
CHN,3.0,45,1
IND,1.0,45,1
IND,2.0,45,1
IND,3.0,45,1
IDN,1.0,45,1
IDN,2.0,45,1
IDN,3.0,45,1
JPN,1.0,45,1
JPN,2.0,45,1
JPN,3.0,45,1
KOR,1.0,45,1
KOR,2.0,45,1
KOR,3.0,45,1
MYS,1.0,45,1
MYS,2.0,45,1
MYS,3.0,45,1
MMR,1.0,45,1
MMR,2.0,45,1
MMR,3.0,45,1
PAK,1.0,45,1
PAK,2.0,45,1
PAK,3.0,45,1
PHL,1.0,45,1
PHL,2.0,45,1
PHL,3.0,45,1
LKA,1.0,45,1
LKA,2.0,45,1
LKA,3.0,45,1
THA,1.0,45,1
THA,2.0,45,1
THA,3.0,45,1
VNM,1.0,45,1
VNM,2.0,45,1
VNM,3.0,45,1
AUT,1.0,45,1
AUT,2.0,45,1
AUT,3.0,45,1
BEL,1.0,45,1
BEL,2.0,45,1
BEL,3.0,45,1
FRA,1.0,45,1
FRA,2.0,45,1
FRA,3.0,45,1
DEU,1.0,45,1
DEU,2.0,45,1
DEU,3.0,45,1
GRC,1.0,45,1
GRC,2.0,45,1
GRC,3.0,45,1
IRL,1.0,45,1
IRL,2.0,45,1
IRL,3.0,45,1
ITA,1.0,45,1
ITA,2.0,45,1
ITA,3.0,45,1
PRT,1.0,45,1
PRT,2.0,45,1
PRT,3.0,45,1
RUS,1.0,45,1
RUS,2.0,45,1
RUS,3.0,45,1
ESP,1.0,45,1
ESP,2.0,45,1
ESP,3.0,45,1
CHE,1.0,45,1
CHE,2.0,45,1
CHE,3.0,45,1
NLD,1.0,45,1
